"matchKey","matchnumber","alliance","startTime","eventKey","reportedWinningAlliance","reportedRedScore","reportedBlueScore","scoutname","teamNumber","teamOccurrence","noshow","autonote1","autonote2","autonote3","autonote4","autonote5","autonote6","autonote7","autonote8","startingpos","autoamp","autospeaker","leave","teleopamp","teleopspeaker","shotfromsubwoofer","shotfrompodium","shotfromwing","shotfromoutside","teleoptrap","amplifications","passednotes","climbtime","onstageorder","harmonizeqty","buddy","spotlit","floorpickup","sourcepickup","understage","playeddefense","receiveddefense","died","tipped","broke","rating","comments"
"2024inpla_qm42",42,"red","8/6/56196 00:00:00","2024inpla",,-1,-1,"Gillian (7617)",3494,8,0,0,0,0,1,0,0,0,0,"a",1,0,1,7,0,0,0,0,0,0,2,0,2,"0","0",0,0,1,0,1,0,1,0,0,0,"2","pretty fast, can only score amp and trap"
"2024inpla_qm42",42,"blue","8/6/56196 00:00:00","2024inpla",,-1,-1,"Anwesha (4982)",3865,8,0,0,0,0,0,0,0,0,0,"d",0,0,0,0,0,0,0,0,0,0,0,3,0,"0","0",0,0,0,0,1,1,0,0,0,0,"3","Only did defense, but wasn't outside good at it... Pushed notes to their team and had only one climberin the middle"
"2024inpla_qm42",42,"blue","8/6/56196 00:00:00","2024inpla",,-1,-1,"Jiping (3494)",5010,8,0,1,1,0,0,0,0,0,0,"b",0,2,1,1,6,1,0,0,0,0,0,0,0,"4","0",0,0,1,0,0,0,1,0,0,0,"1",""
"2024inpla_qm42",42,"red","8/6/56196 00:00:00","2024inpla",,-1,-1,"Jonas (3940)",7617,8,0,0,0,0,0,0,0,0,0,"d",0,0,0,0,1,1,0,0,0,0,2,0,0,"1","2",0,0,1,1,0,1,0,0,0,0,"1",""
"2024inpla_qm42",42,"blue","8/6/56196 00:00:00","2024inpla",,-1,-1,"Nathan (7457)",9071,8,0,0,0,0,0,0,0,0,0,"c",0,0,0,0,3,1,0,0,0,0,0,0,10,"1","0",0,0,1,0,1,0,0,0,0,0,"2","Their climb hook broke and couldn't climb"
"2024inpla_qm43",43,"red","8/4/56196 13:20:00","2024inpla",,-1,-1,"Baileigh (829)",461,8,0,1,0,0,0,0,0,0,0,"d",0,1,1,5,3,1,0,1,1,0,1,0,0,"0","0",0,0,1,0,1,0,0,0,0,0,"2",""
"2024inpla_qm43",43,"red","8/4/56196 13:20:00","2024inpla",,-1,-1,"Gillian (7617)",829,8,0,1,1,1,0,0,0,0,0,"b",0,4,1,0,6,1,0,0,0,0,3,0,7,"1","0",0,0,1,0,1,0,1,0,0,0,"1","consistent, good auto "
"2024inpla_qm43",43,"red","8/4/56196 13:20:00","2024inpla",,-1,-1,"Jonas (3940)",3890,8,0,0,0,0,0,0,0,0,0,"a",0,0,0,1,0,0,0,0,0,0,3,0,0,"0","0",0,0,0,0,0,1,0,0,0,0,"3",""
"2024inpla_qm43",43,"blue","8/4/56196 13:20:00","2024inpla",,-1,-1,"Anwesha (4982)",3936,8,0,1,0,0,0,0,0,0,0,"c",0,1,1,0,2,1,0,0,0,0,0,0,37,"4","0",0,0,1,0,1,1,0,0,0,0,"2","did decent,  but doesn't pick up notes very well... "
"2024inpla_qm43",43,"blue","8/4/56196 13:20:00","2024inpla",,-1,-1,"Jiping (3494)",4008,8,0,0,0,0,0,0,0,0,0,"d",0,0,1,0,0,0,0,0,0,0,0,0,0,"4","0",0,0,0,0,0,1,0,0,0,0,"3",""
"2024inpla_qm43",43,"blue","8/4/56196 13:20:00","2024inpla",,-1,-1,"Nathan (7457)",7457,8,0,1,0,0,1,0,1,0,0,"a",0,4,1,4,3,0,0,1,0,1,1,0,35,"2","0",0,0,1,0,1,0,0,0,0,0,"1",""
"2024inpla_qm44",44,"blue","8/3/56196 02:40:00","2024inpla",,-1,-1,"Anwesha (4982)",135,8,0,1,1,1,0,0,0,0,0,"b",0,4,0,0,5,0,0,1,0,0,0,0,0,"4","0",0,0,1,0,0,0,1,0,0,0,"1","Shot much more often but missed a third of them at least..."
"2024inpla_qm44",44,"red","8/3/56196 02:40:00","2024inpla",,-1,-1,"Baileigh (829)",328,8,0,0,0,0,0,0,0,0,0,"d",0,0,1,5,0,0,0,0,0,0,0,0,0,"0","0",0,0,1,1,1,0,0,0,0,0,"2",""
"2024inpla_qm44",44,"red","8/3/56196 02:40:00","2024inpla",,-1,-1,"Gillian (7617)",4485,8,0,0,0,0,0,0,0,0,0,"d",0,0,1,0,0,0,0,0,0,0,2,0,0,"4","0",0,1,0,1,0,1,0,0,0,0,"3","drove around aimlessly, played defense when given opportunity "
"2024inpla_qm44",44,"red","8/3/56196 02:40:00","2024inpla",,-1,-1,"Jonas (3940)",4982,8,0,0,0,0,0,0,0,0,0,"b",0,1,1,0,7,1,0,0,0,0,2,0,14,"0","0",0,1,1,0,1,0,0,0,0,0,"1",""
"2024inpla_qm44",44,"blue","8/3/56196 02:40:00","2024inpla",,-1,-1,"Jiping (3494)",6721,8,0,0,0,0,0,0,0,0,0,"c",0,0,1,0,0,0,0,0,0,0,0,0,11,"1","0",0,0,1,0,0,1,1,1,0,0,"3",""
"2024inpla_qm44",44,"blue","8/3/56196 02:40:00","2024inpla",,-1,-1,"Nathan (7457)",9530,8,0,0,0,0,0,0,0,0,0,"d",0,0,0,0,0,0,0,0,0,0,0,0,0,"4","0",0,0,1,0,0,1,1,0,0,0,"2",""
"2024inpla_qm45",45,"red","9/1/56196 16:00:00","2024inpla",,-1,-1,"Baileigh (829)",234,8,0,0,0,0,0,0,0,0,0,"c",0,0,0,0,7,0,0,0,0,0,0,0,0,"0","0",0,0,1,1,0,0,0,0,0,0,"2",""
"2024inpla_qm45",45,"red","9/1/56196 16:00:00","2024inpla",,-1,-1,"Gillian (7617)",1018,8,0,0,1,0,0,0,0,0,0,"b",0,1,1,3,3,1,0,0,0,0,1,0,0,"4","0",0,0,1,0,1,0,0,0,0,0,"3",""
"2024inpla_qm45",45,"blue","9/1/56196 16:00:00","2024inpla",,-1,-1,"Anwesha (4982)",3947,8,1,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,0,0,0,0,0,0,"0",""
"2024inpla_qm45",45,"red","9/1/56196 16:00:00","2024inpla",,-1,-1,"Jonas (3940)",6956,8,0,0,0,0,0,0,0,0,0,"a",0,1,0,0,6,1,0,0,0,0,1,0,4,"0","0",0,0,1,0,0,0,0,0,0,0,"1",""
"2024inpla_qm45",45,"blue","9/1/56196 16:00:00","2024inpla",,-1,-1,"Jiping (3494)",9119,8,0,1,0,0,0,0,0,0,0,"a",0,0,1,2,0,0,0,0,0,0,0,0,0,"4","0",0,0,0,1,0,1,0,0,0,0,"2",""
"2024inpla_qm45",45,"blue","9/1/56196 16:00:00","2024inpla",,-1,-1,"Nathan (7457)",9431,8,0,0,0,0,0,0,0,0,0,"d",0,0,1,0,1,1,0,0,0,0,0,0,0,"4","0",0,0,0,1,0,0,0,0,0,0,"1",""
"2024inpla_qm46",46,"red","9/0/56196 05:20:00","2024inpla",,-1,-1,"Baileigh (829)",1501,8,0,1,0,0,0,0,0,0,0,"b",0,2,0,2,4,1,0,0,0,1,0,0,9,"1","0",0,0,1,1,0,0,1,0,0,0,"1",""
"2024inpla_qm46",46,"red","9/0/56196 05:20:00","2024inpla",,-1,-1,"Gillian (7617)",2867,8,0,0,0,0,0,0,0,0,0,"c",0,0,1,0,5,1,0,0,0,0,0,0,9,"1","0",0,0,1,0,1,0,0,0,0,0,"2",""
"2024inpla_qm46",46,"blue","9/0/56196 05:20:00","2024inpla",,-1,-1,"Anwesha (4982)",3487,8,0,0,0,0,0,0,0,0,0,"a",0,0,0,3,1,1,0,1,0,0,3,0,0,"4","0",0,0,1,0,1,0,0,0,0,0,"2","struggles a bit with positioning but shoots decently"
"2024inpla_qm46",46,"blue","9/0/56196 05:20:00","2024inpla",,-1,-1,"Jiping (3494)",3940,8,0,0,1,1,0,0,0,0,0,"b",0,3,1,5,4,1,1,1,0,0,0,1,0,"4","0",0,0,1,0,1,1,1,0,0,0,"1",""
"2024inpla_qm46",46,"red","9/0/56196 05:20:00","2024inpla",,-1,-1,"Jonas (3940)",4580,8,0,0,0,0,0,0,0,0,0,"a",0,1,0,0,0,0,0,0,0,0,0,3,0,"0","0",0,0,1,0,0,0,0,0,0,0,"3",""
"2024inpla_qm46",46,"blue","9/0/56196 05:20:00","2024inpla",,-1,-1,"Nathan (7457)",8742,8,0,0,0,0,0,0,0,0,0,"c",0,0,0,0,1,1,0,0,0,0,3,0,15,"1","0",0,0,1,0,1,1,0,0,0,0,"3",""
"2024inpla_qm47",47,"blue","9/5/56196 18:40:00","2024inpla",,-1,-1,"Anwesha (4982)",292,8,0,0,0,0,0,0,0,0,1,"c",0,2,1,0,9,1,0,0,0,0,0,0,6,"2","1",0,0,1,0,0,0,0,0,0,0,"1","Very speedy cycles back and forth... also uses single climber"
"2024inpla_qm47",47,"blue","9/5/56196 18:40:00","2024inpla",,-1,-1,"Jiping (3494)",447,8,0,0,0,0,0,0,0,0,0,"a",0,1,0,0,3,1,0,0,0,0,0,0,32,"2","1",0,0,1,0,1,0,1,0,0,0,"3",""
"2024inpla_qm47",47,"red","9/5/56196 18:40:00","2024inpla",,-1,-1,"Baileigh (829)",461,9,0,0,0,0,0,0,0,0,0,"c",0,1,0,6,1,0,0,0,0,0,3,0,7,"2","0",0,1,1,1,1,0,0,0,0,0,"2",""
"2024inpla_qm47",47,"blue","9/5/56196 18:40:00","2024inpla",,-1,-1,"Nathan (7457)",829,9,0,1,1,1,0,0,0,0,0,"b",0,3,1,6,1,1,0,0,0,0,2,0,6,"3","0",0,0,1,0,1,0,0,0,0,0,"2",""
"2024inpla_qm47",47,"red","9/5/56196 18:40:00","2024inpla",,-1,-1,"Gillian (7617)",1747,8,0,0,0,0,0,0,0,0,0,"a",0,1,0,0,8,1,0,0,0,0,0,0,12,"1","1",0,0,1,0,1,0,1,0,0,0,"1",""
"2024inpla_qm47",47,"red","9/5/56196 18:40:00","2024inpla",,-1,-1,"Jonas (3940)",7477,8,0,0,0,0,0,0,0,0,0,"d",0,0,0,0,3,1,0,0,0,0,3,0,0,"0","0",0,0,1,0,0,1,1,0,0,0,"3",""
"2024inpla_qm48",48,"blue","9/4/56196 08:00:00","2024inpla",,-1,-1,"Anwesha (4982)",1018,9,0,0,1,0,0,0,0,0,0,"b",0,1,0,2,6,0,0,0,0,0,0,0,8,"3","1",0,0,1,0,0,0,0,0,0,0,"3","great cycles,  but positioning hesitation"
"2024inpla_qm48",48,"red","9/4/56196 08:00:00","2024inpla",,-1,-1,"Baileigh (829)",3494,9,0,1,0,0,0,0,0,0,0,"a",1,0,1,6,0,0,0,0,0,1,0,0,15,"1","0",0,0,1,1,0,0,0,0,0,0,"2",""
"2024inpla_qm48",48,"red","9/4/56196 08:00:00","2024inpla",,-1,-1,"Gillian (7617)",3936,9,0,0,0,0,0,0,0,0,0,"b",0,1,1,0,1,1,0,0,0,0,0,0,0,"4","0",0,0,1,0,0,1,1,0,0,0,"3","couldn't intake, didn't really help the alliance at all"
"2024inpla_qm48",48,"blue","9/4/56196 08:00:00","2024inpla",,-1,-1,"Jiping (3494)",4982,9,0,0,0,0,0,0,0,0,0,"c",0,1,1,0,1,1,0,0,0,0,0,11,13,"1","1",0,0,1,0,0,0,1,0,0,0,"2",""
"2024inpla_qm48",48,"blue","9/4/56196 08:00:00","2024inpla",,-1,-1,"Nathan (7457)",7457,9,0,1,1,0,1,0,0,0,0,"a",0,3,0,4,1,0,0,1,0,1,3,0,25,"1","0",0,0,1,0,1,0,0,0,0,0,"1",""
"2024inpla_qm48",48,"red","9/4/56196 08:00:00","2024inpla",,-1,-1,"Jonas (3940)",9119,9,0,0,0,0,0,0,0,0,0,"d",0,0,1,0,0,0,0,0,0,0,0,0,7,"0","2",0,0,0,0,0,1,0,0,0,0,"1","defense "
"2024inpla_qm49",49,"blue","9/2/56196 21:20:00","2024inpla",,-1,-1,"Anwesha (4982)",234,9,0,0,0,0,0,0,0,0,0,"c",0,1,0,0,5,1,0,1,0,0,0,0,0,"0","0",0,0,1,0,1,0,1,0,0,0,"1","good robot but meh auto"
"2024inpla_qm49",49,"blue","9/2/56196 21:20:00","2024inpla",,-1,-1,"Jiping (3494)",868,9,0,1,1,1,1,0,0,0,0,"b",0,4,1,5,0,0,0,0,0,1,1,0,14,"1","0",0,0,1,1,0,0,1,0,0,0,"2",""
"2024inpla_qm49",49,"red","9/2/56196 21:20:00","2024inpla",,-1,-1,"Baileigh (829)",3487,9,0,0,0,0,0,0,0,0,0,"d",0,0,0,2,2,1,0,0,0,0,3,0,0,"0","0",0,0,1,1,1,0,0,0,0,0,"2",""
"2024inpla_qm49",49,"red","9/2/56196 21:20:00","2024inpla",,-1,-1,"Gillian (7617)",3865,9,0,0,0,0,0,0,0,0,0,"d",0,0,1,0,0,0,0,0,0,0,0,0,9,"1","0",0,0,0,0,0,1,1,0,0,0,"3","didn't have shooting mechanism"
"2024inpla_qm49",49,"red","9/2/56196 21:20:00","2024inpla",,-1,-1,"Jonas (3940)",7617,9,0,0,1,1,0,0,0,0,0,"b",0,2,0,8,1,0,0,0,0,0,0,0,0,"0","0",0,0,1,1,0,0,0,0,0,0,"1",""
"2024inpla_qm49",49,"blue","9/2/56196 21:20:00","2024inpla",,-1,-1,"Nathan (7457)",9431,9,0,0,0,0,0,0,0,0,0,"d",0,0,1,0,1,1,0,0,0,0,1,0,0,"4","0",0,0,0,1,0,1,0,0,0,0,"3","they just ran around in circles "
"2024inpla_qm50",50,"blue","9/1/56196 10:40:00","2024inpla",,-1,-1,"Anwesha (4982)",328,9,0,0,0,0,0,0,0,0,0,"a",0,0,0,0,0,0,0,0,0,0,0,0,8,"4","0",0,0,0,0,1,1,1,0,0,0,"2","Very good defense... but ultimately not effective enough"
"2024inpla_qm50",50,"red","9/1/56196 10:40:00","2024inpla",,-1,-1,"Baileigh (829)",1747,9,0,1,0,0,0,0,0,0,0,"c",1,0,0,0,3,0,0,0,0,0,0,0,0,"0","0",0,0,1,1,0,0,0,1,0,0,"3","died "
"2024inpla_qm50",50,"blue","9/1/56196 10:40:00","2024inpla",,-1,-1,"Jiping (3494)",3940,9,0,1,1,0,0,0,0,0,0,"b",0,1,1,2,5,1,0,0,0,0,1,2,1,"1","0",0,0,1,0,1,0,1,0,0,0,"1",""
"2024inpla_qm50",50,"red","9/1/56196 10:40:00","2024inpla",,-1,-1,"Gillian (7617)",5010,9,0,0,1,0,0,0,0,0,0,"b",0,1,1,4,2,1,0,0,0,0,2,0,0,"4","0",0,0,1,0,0,0,0,0,0,0,"1",""
"2024inpla_qm50",50,"blue","9/1/56196 10:40:00","2024inpla",,-1,-1,"Nathan (7457)",9071,9,0,0,0,0,0,0,0,0,0,"c",0,0,0,1,0,0,0,0,0,0,1,0,0,"0","0",0,0,1,0,0,0,1,1,0,0,"3","Died after one robot bumped into them."
"2024inpla_qm50",50,"red","9/1/56196 10:40:00","2024inpla",,-1,-1,"Jonas (3940)",9530,9,0,0,0,0,0,0,0,0,0,"a",0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,1,0,0,1,0,0,0,"2",""
"2024inpla_qm51",51,"red","10/0/56196 00:00:00","2024inpla",,-1,-1,"Baileigh (829)",447,9,0,0,0,0,0,0,0,0,0,"a",0,0,0,0,6,1,0,0,0,0,0,0,4,"1","0",0,0,1,1,1,0,0,0,0,0,"2",""
"2024inpla_qm51",51,"red","10/0/56196 00:00:00","2024inpla",,-1,-1,"Gillian (7617)",4485,9,0,0,0,0,0,0,0,0,0,"c",0,0,0,0,0,0,0,0,0,0,0,0,0,"4","0",0,0,0,0,0,1,1,0,0,0,"3",""
"2024inpla_qm51",51,"blue","10/0/56196 00:00:00","2024inpla",,-1,-1,"Anwesha (4982)",4580,9,0,0,0,0,0,0,0,0,0,"a",0,0,0,0,0,0,0,0,0,0,0,1,0,"0","0",0,0,1,0,0,1,1,0,0,0,"2","middle speed,  lots of defense but timid drivers"
"2024inpla_qm51",51,"blue","10/0/56196 00:00:00","2024inpla",,-1,-1,"Jiping (3494)",6721,9,0,0,0,0,0,0,0,0,0,"c",0,0,1,3,2,1,0,0,0,0,0,0,0,"4","0",0,0,1,0,1,0,1,0,0,0,"1",""
"2024inpla_qm51",51,"red","10/0/56196 00:00:00","2024inpla",,-1,-1,"Jonas (3940)",6956,9,0,0,0,0,0,0,0,0,0,"b",0,1,1,0,7,1,0,0,0,0,0,0,0,"0","0",0,0,1,0,0,0,0,0,0,0,"1",""
"2024inpla_qm51",51,"blue","10/0/56196 00:00:00","2024inpla",,-1,-1,"Nathan (7457)",8742,9,0,0,1,1,0,0,0,0,0,"b",0,2,1,0,0,0,0,0,0,0,1,0,0,"0","0",0,0,1,0,1,0,1,0,0,0,"3","Just drove around in circles "
"2024inpla_qm52",52,"red","10/5/56196 13:20:00","2024inpla",,-1,-1,"Baileigh (829)",135,9,0,1,1,1,0,0,0,0,0,"a",0,0,1,0,5,0,0,0,0,0,0,0,11,"1","0",0,0,1,1,1,0,0,0,0,0,"2",""
"2024inpla_qm52",52,"blue","10/5/56196 13:20:00","2024inpla",,-1,-1,"Anwesha (4982)",1501,9,0,1,1,1,1,0,0,0,0,"b",0,5,1,5,0,1,0,1,0,0,2,0,16,"1","0",0,0,1,0,0,0,1,0,0,0,"2","mitochondrion: the powerhouse of the cell"
"2024inpla_qm52",52,"blue","10/5/56196 13:20:00","2024inpla",,-1,-1,"Jiping (3494)",1741,9,0,0,0,0,0,0,0,1,1,"c",0,2,1,0,9,1,1,1,0,0,0,1,8,"1","0",0,0,1,0,1,0,1,0,0,0,"1",""
"2024inpla_qm52",52,"red","10/5/56196 13:20:00","2024inpla",,-1,-1,"Gillian (7617)",2867,9,0,0,1,0,0,0,0,0,0,"b",0,1,1,1,6,1,0,0,0,0,0,0,9,"0","0",0,0,1,0,1,0,0,0,0,0,"1",""
"2024inpla_qm52",52,"red","10/5/56196 13:20:00","2024inpla",,-1,-1,"Jonas (3940)",4008,9,0,0,0,0,0,0,0,0,0,"d",0,0,1,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,0,1,0,0,0,0,"3",""
"2024inpla_qm52",52,"blue","10/5/56196 13:20:00","2024inpla",,-1,-1,"Nathan (7457)",7477,9,0,0,0,0,0,0,0,0,0,"d",0,0,0,0,0,0,0,0,0,0,0,0,0,"4","0",0,0,0,1,0,1,0,0,0,0,"3","Avoided teammates "
"2024inpla_qm53",53,"blue","7/3/56198 08:00:00","2024inpla",,-1,-1,"Aaron (461)",292,9,0,1,1,1,0,0,0,0,0,"b",0,3,0,0,7,1,0,0,0,0,0,0,0,"4","0",0,0,1,0,1,0,0,0,0,0,"1","solid although not super fast "
"2024inpla_qm53",53,"blue","7/3/56198 08:00:00","2024inpla",,-1,-1,"Kaine (7457)",328,10,0,0,0,0,0,0,0,0,0,"a",0,0,0,4,0,0,0,0,0,0,1,0,0,"0","0",0,0,1,0,1,0,1,0,0,0,"2",""
"2024inpla_qm53",53,"red","7/3/56198 08:00:00","2024inpla",,-1,-1,"Jonas (3940)",3487,10,0,0,1,0,0,0,0,0,0,"b",0,1,1,0,7,0,1,0,0,0,4,0,0,"0","0",0,0,1,0,1,0,1,0,0,0,"2",""
"2024inpla_qm53",53,"red","7/3/56198 08:00:00","2024inpla",,-1,-1,"Milla (7617)",3494,10,0,1,0,0,0,0,0,0,0,"a",1,0,1,9,0,0,0,0,0,0,4,0,0,"4","0",0,0,1,0,1,0,0,0,0,0,"1",""
"2024inpla_qm53",53,"red","7/3/56198 08:00:00","2024inpla",,-1,-1,"Jake (4982)",3890,9,0,0,0,0,0,0,0,0,0,"d",0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,0,1,0,0,0,0,"3",""
"2024inpla_qm53",53,"blue","7/3/56198 08:00:00","2024inpla",,-1,-1,"Sarah (1501)",3947,9,0,0,0,0,0,0,0,0,0,"d",0,0,0,0,2,0,0,0,0,0,0,0,0,"0","0",0,0,1,0,0,0,0,0,0,0,"1",""
"2024inpla_qm54",54,"blue","7/1/56198 21:20:00","2024inpla",,-1,-1,"Aaron (461)",234,10,0,1,0,0,0,0,0,0,0,"b",0,0,1,0,6,0,0,1,0,0,0,0,0,"4","0",0,0,1,0,0,0,0,0,0,0,"1","pretty solid, had a rough start due to technical"
"2024inpla_qm54",54,"blue","7/1/56198 21:20:00","2024inpla",,-1,-1,"Kaine (7457)",447,10,0,0,0,0,0,0,0,0,0,"c",0,0,0,0,1,0,0,1,0,0,3,0,8,"1","1",0,0,1,0,1,0,0,1,0,0,"3","They did auto but seemed to have some mess up with it and and they slammed into the wall possibly causing them to stop working for a while."
"2024inpla_qm54",54,"red","7/1/56198 21:20:00","2024inpla",,-1,-1,"Jonah (461)",461,10,0,0,0,0,0,0,0,0,0,"c",0,1,0,6,3,1,1,0,0,0,4,0,0,"0","0",0,1,1,0,0,0,0,0,0,0,"1",""
"2024inpla_qm54",54,"red","7/1/56198 21:20:00","2024inpla",,-1,-1,"Milla (7617)",6721,10,0,1,0,0,0,0,0,0,0,"b",0,1,1,0,0,0,0,0,0,0,4,5,18,"1","0",0,0,1,0,0,1,0,0,0,1,"3","shaky driving "
"2024inpla_qm54",54,"red","7/1/56198 21:20:00","2024inpla",,-1,-1,"Jake (4982)",7457,10,0,1,0,0,1,1,1,0,0,"a",0,3,1,2,4,0,1,0,1,1,0,0,23,"0","0",0,0,1,0,1,0,0,0,0,0,"2",""
"2024inpla_qm54",54,"blue","7/1/56198 21:20:00","2024inpla",,-1,-1,"Sarah (1501)",7617,10,0,0,0,0,0,0,0,0,0,"a",0,0,0,6,1,0,0,0,0,0,2,0,0,"0","0",0,0,1,1,0,0,0,0,0,0,"1",""
"2024inpla_qm55",55,"red","7/0/56198 10:40:00","2024inpla",,-1,-1,"Jonah (461)",868,10,0,1,1,1,1,0,0,0,0,"b",0,2,0,4,0,0,0,0,0,0,2,0,9,"0","1",0,0,1,1,0,0,0,0,0,0,"2",""
"2024inpla_qm55",55,"red","7/0/56198 10:40:00","2024inpla",,-1,-1,"Milla (7617)",1741,10,0,0,0,0,0,0,0,0,0,"d",0,1,1,0,5,1,0,1,0,0,0,0,9,"1","0",0,0,1,0,1,0,1,0,0,0,"1",""
"2024inpla_qm55",55,"blue","7/0/56198 10:40:00","2024inpla",,-1,-1,"Aaron (461)",2867,10,0,0,0,0,0,0,0,0,0,"b",0,1,1,0,6,1,0,0,0,0,0,0,2,"2","0",0,0,1,0,1,0,0,0,0,0,"1","good, few intake issues though"
"2024inpla_qm55",55,"blue","7/0/56198 10:40:00","2024inpla",,-1,-1,"Kaine (7457)",4485,10,0,0,0,0,0,0,0,0,0,"a",0,0,0,0,0,0,0,0,0,0,2,0,0,"0","0",0,0,0,0,0,1,0,0,0,0,"3","they played defense the entire time and did not weigh that much and got pushed around a lot more."
"2024inpla_qm55",55,"red","7/0/56198 10:40:00","2024inpla",,-1,-1,"Jake (4982)",4580,10,0,0,0,0,0,0,0,0,0,"a",0,0,0,1,0,1,0,0,0,0,0,0,0,"0","0",0,0,1,0,0,0,1,0,0,0,"3",""
"2024inpla_qm55",55,"blue","7/0/56198 10:40:00","2024inpla",,-1,-1,"Sarah (1501)",8742,10,0,0,0,0,0,0,0,0,0,"c",0,0,0,5,0,0,0,0,0,0,0,0,0,"0","0",0,0,1,0,0,0,0,0,0,0,"2",""
"2024inpla_qm56",56,"blue","7/6/56198 00:00:00","2024inpla",,-1,-1,"Jonah (461)",829,10,0,0,0,0,0,0,0,1,1,"c",0,2,0,0,7,1,1,0,0,0,0,0,9,"1","0",0,0,1,0,1,0,0,0,0,0,"2",""
"2024inpla_qm56",56,"blue","7/6/56198 00:00:00","2024inpla",,-1,-1,"Kaine (7457)",1501,10,0,1,1,1,0,1,0,0,0,"b",0,3,0,1,4,1,1,1,0,1,0,0,16,"0","0",0,0,0,1,1,0,1,0,0,0,"1",""
